"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"phi121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"umc1773",4.78813152501652,4.4698237678171,3.76862083376551,4.06270621681739,3.8889886083995,4.80023006836444,3.91436493643363,4.30472741910225,4.33617017934381,4.90734515274355,4.77598522930384,4.53001631781638,4.8897070038519,4.87142295640336,4.96542334925508,4.15643106165314,4.95304905920125,4.81761459715756,4.98184062184785,4.98964219621541,4.54794282416731,4.50807431165418,4.22143622543868,4.51989876510962,4.71218955041786,4.45984861836078,3.95604507770332,4.22856557303166,3.72801298968113,4.50610108622377,4.43521673706036,4.48315226681359,3.97850510409191,4.74505738771921,4.00651539150553,4.63032512349594,4.37288974755057,4.56485788725442,4.0814277020576,4.6550895329899,4.364444775827,4.2410674561539,4.19799245693849,4.49271978881322,4.716620311295,4.76850114449175,5.62356784013713,4.15126041561001,5.1915324876924,4.54852552184462,4.27687370905383,4.55690405324899,5.07638053965692,4.38912858225916,4.6643689911501,3.77153629283444,4.0404826165165,4.28023966344207,4.10060308862637,4.30659512525264,4.27436234401887,4.55735686567544,4.05180790424478,4.26371386556616,4.8102726015436,4.80909666970084,3.98903391460939,3.94446055577569,4.02520662881196,4.53965344523957,4.95483383025271,4.51588380309067,4.52189941298406,4.32887019202849,4.26870957309086,5.37272718308449,4.78367630311757,3.65748012911232,4.5202046729726,4.09145826822592,3.76965233348614,4.21456377601376,4.53511695020069,4.54382682551784,4.03785515801394,4.41543499352056,4.72573870252185,4.69102783263125,3.99472672034335,4.18392050743387,4.09471200292617,4.45097633018614,4.14006791659784,4.85428699664723,4.45001044159068,4.19223904214081,4.20368074189332,4.43264402194109,4.6175119861943,4.06269873240942
"bnlg1064",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"umc1571",0.379431746586249,0.484415514381652,0.52703402016158,0.771098990328625,0.536649122133639,0.619190623259129,0.56137340499572,0.595683525579517,0.412549760200108,0.640970326054429,0.629965336617033,0.576511749029834,0.607292400189891,0.465978705454944,0.50658971057743,0.828030933082914,0.429875829839318,0.704481525733343,0.331489214575242,0.38618388803792,0.47387614725443,0.569814117435044,0.42490805291024,0.679520387281116,0.282944520886474,0.597859434657209,0.39510574524644,0.471045965174824,0.436595406721239,0.693334810281186,0.718622666075447,0.400532761070991,0.505001262579043,0.358993950044265,0.688364215879261,0.633126258988995,0.685477877939292,0.498649248308368,0.524342349119138,0.598343581135452,0.431887606573014,0.490011780887301,0.393843260380976,0.338361475895368,0.567993778505354,0.456116866913902,0.465564637134378,0.388990220231108,0.255564217971255,0.478522755641961,0.578341889161152,0.538133414516096,0.596397006032106,0.492361359010687,0.751625096295669,0.549476362911918,0.554646718728748,0.407354053972938,0.455785786102467,0.627520100382782,0.571311385481494,0.528948454266271,0.312852661736287,0.35497208851146,0.834670852689527,0.766444413092501,0.44903196677248,0.536002601841602,0.533005739982428,0.508280100321741,0.484597978486846,0.48016815502757,0.525402755524937,0.676514984594604,0.338327418438212,0.612669524560062,0.541871988047205,0.468910724549346,0.388976816815443,0.740498327309098,0.603239637431528,0.552234391722578,0.587312752057812,0.622815468289474,0.316685466396905,0.424755397282553,0.741783579035314,0.606973650697967,0.547073692356577,0.548614994993557,0.587290211868464,0.444419091321379,0.512077464946401,0.558856275767198,0.524769887625183,0.494967246008258,0.326532364144981,0.396459834651466,0.535945035768293,0.504756570336752
"umc1919",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"npi427a",1.66361952919425,1.47656814828974,1.272201596142,1.13413006815017,1.41351893562509,1.16113994502371,1.62613249790476,1.59759516841811,1.80388146409445,1.5738316688861,1.53078906934397,1.38287017706963,1.37349090289212,1.62887929984026,1.27704524212905,1.57400646117637,1.52542687716789,1.44953130835762,1.68249377474896,1.76235274189665,1.43875139072276,1.40051129531031,1.42190635035655,1.64919127738085,1.78719455960811,1.63819204148831,1.69690083977898,1.19946178292287,1.37619934356402,1.61768261346097,1.91830846209228,1.55112438544799,1.39060198212167,1.50045858182727,1.78873664951612,1.81342981104922,1.49458451098414,1.09911492730183,1.7533788546736,1.37422447167941,1.27137037840743,1.62816653709822,1.82085860730891,1.40721747673399,1.23386072239396,1.64944906330112,1.52991485804378,1.58953636736931,1.90262427292888,1.66701085552015,1.90360452217197,1.34133759506727,1.31303420578482,1.2740955705255,1.07029404149583,1.72749341359025,1.27314609314664,1.69984669432975,1.1760205608353,1.19343566878362,1.5513036676308,1.55838318748721,1.41977398073635,2.16478694187859,1.62465961643881,1.4822678439254,1.1639650091542,1.35370936206681,1.46795690622093,1.78535746562144,1.57041584257223,1.3417233423452,2.16309400366154,1.01503369349518,1.45344937248873,1.53547044767865,1.25779336976041,1.41547598487537,1.5100095505193,1.14917273596626,1.46188867579548,1.56469189809286,1.42918837362637,1.30898183209024,1.45537266411583,1.51170641229973,1.52781944840328,1.50976549852226,1.75358417264908,1.52440044473695,1.48775804058573,1.51767759876509,1.69236908119126,1.44521064751629,1.41799713001072,1.6047091982978,1.70076391881327,1.33905351228316,1.36499332200032,1.79478189328026
"ufg24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bnl6.16a",0.382678133932558,0.32390682473067,0.340312484456859,0.322995743760089,0.3527962683022,0.462428749101093,0.544319571552819,0.383030468823023,0.275619739770434,0.266177902646348,0.344901671928795,0.211259265630503,0.349878012546554,0.24406069363036,0.359492726580243,0.355868230565505,0.175487934455305,0.363853211480034,0.120987718152662,0.216723681410372,0.505923433626918,0.302464964089864,0.316109335516785,0.28355594608513,0.120013460257184,0.261482559986007,0.396099410083366,0.388362637438121,0.273815147970907,0.294286462801153,0.373150436256822,0.249860741289609,0.299771095406243,0.349688473261779,0.382162603362872,0.289785265041672,0.362876880054841,0.397262297456876,0.40468419846303,0.251179211183739,0.210049997546321,0.308394635533404,0.427625777158539,0.267536932836975,0.307345450456268,0.34819348171456,0.329135450877004,0.189366233741538,0.247290481653152,0.279201247601321,0.348315381774341,0.294879033628689,0.314008606568166,0.232414628666334,0.331423839235384,0.209141951402955,0.229746118405842,0.255504300922638,0.364380170396942,0.288229965868766,0.191414479212398,0.218774025910335,0.266418602932561,0.279264663134711,0.198555678141133,0.272924643306226,0.417475028780558,0.274976663382972,0.390500742233627,0.142388232415385,0.248523635184569,0.355046336668153,0.251448188978316,0.295017217508445,0.432809150720658,0.35127925121995,0.1684497930855,0.293282290546045,0.233688219772347,0.346224136445272,0.26956284278711,0.432489476617945,0.309610300138019,0.264941674749025,0.194045597788033,0.271854193722504,0.350343476836883,0.182488890919814,0.274426360224027,0.117977376918503,0.247013866081915,0.207351986497173,0.259386033480951,0.346648742484575,0.221511988738598,0.295451841794232,0.300041106884635,0.361432136690297,0.269207295123323,0.259255926298152
"umc1970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"psr922a",2.11126667755454,1.69428729208104,2.06952899172981,2.32432163092744,1.98679944730847,1.9585125969657,2.27673891290249,2.3051195244087,2.4806598003822,2.29953959316941,2.20625401823224,2.05203796797772,2.47730183555592,2.0153963973782,1.82804855198196,1.81701851845148,1.88850250010211,1.81411121382516,2.12964461504541,1.91994355477206,2.08582100868281,2.30580526902332,2.08967587617624,2.08566294114016,2.011215315985,2.18566842330105,1.97916548982613,2.53477760097655,1.64406481161035,1.77169467931188,2.48925776403857,1.76419884673422,1.68650937486274,1.9056787942927,2.07092235721353,2.04072679483079,2.16462662208218,1.65257744055154,2.18862660075337,2.37510958326649,2.10863385908925,2.05988295661493,2.12895524915714,2.23959811921424,1.91525863968693,2.56820064902257,2.21933435769526,1.90518573816442,1.72710265129726,2.15404491673868,1.98762999963424,2.22015736130624,2.27293847710331,2.10478479972787,1.96099496818672,2.04072175130841,2.01597222768774,2.207652324289,2.3461273217969,1.52722819680508,2.0691672035845,1.7653408299949,2.07312322050041,1.38981189980126,1.86134956903092,1.80141398085078,2.63160179547532,2.45943689602871,1.98685698850065,2.45646388080999,2.01351200242945,1.71670023228756,1.6367999067734,2.36022569484501,2.05592305569647,1.83341566865801,2.01393139522102,2.13941996255787,2.15045820267031,1.78841662943867,1.69717676689007,2.16129464800287,1.80936949718006,1.96513170414826,1.75195015106377,1.40170109180332,1.69866745233384,2.21912659656027,2.1209765579645,1.98060531063771,1.8832185262801,1.70382737391165,1.87716161824889,2.03806495583802,2.07820212510799,2.0646123184959,2.0940320421299,2.16048601448006,2.20860646233461,2.20608407893826
"mmp49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bnlg1732",0.941754782039482,0.925831462842211,1.31910869294995,1.28289441424675,1.32098572012967,1.20117295992586,1.54624352635773,1.07944206753842,1.47388687496198,1.14485900745788,0.763138892940049,1.06586411817352,0.825463695681009,1.22253090243089,1.0344786733483,1.41939968507353,1.20494196406253,1.07843439265358,0.924222467014857,1.21914972011137,0.979260242848596,1.05058118504266,0.832552937885367,1.20660086039811,1.04064966967434,1.20442541890418,1.18784208704025,1.32597672649183,1.15129478285573,0.80452553160751,0.983592711185878,1.26548701376888,1.19532850660676,1.0276193347116,1.07892390820942,0.965880468259485,1.23463967085675,1.10500744373849,1.01511354032627,1.46115971370685,1.35463243885039,0.786407968693709,1.1536703687043,1.19483468235089,1.13481489924942,1.35079717009549,1.0225736441065,0.897303395320421,0.986105584191733,1.06249269975859,1.32103453565804,1.07823368783698,1.27408161854905,1.11000488607661,1.05169676807134,0.897211083474843,0.887493370569871,1.18672651361263,1.04465455947314,0.697528935016152,0.929848427855092,1.21660038749525,1.65984985055667,1.17069110810783,0.965542947038728,0.921996071515736,1.35409533293114,1.06015709286243,1.24277205825942,1.12674802866667,1.17533194820464,1.11935727345244,0.708512272982233,1.26088021273094,1.03368765653386,1.21680178646707,1.13287852970439,0.833295438714742,1.25753716016504,1.11271512545534,0.98338735491572,1.58287401943684,1.23960118875939,1.35845246993514,1.32517281342982,0.878019256896494,1.06461793522431,0.761468329071675,1.2983763048054,0.868221557919725,1.05462527634964,0.907719270568464,1.07235754198248,0.925900814814298,1.0417355488467,1.10827594373893,0.951404896658914,0.907825268978513,1.05487889107042,0.871593689540532
"umc1708",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
