"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"threshold",7.20904136263935,7.45200074776378,7.23663215049694,7.19076597836291,7.40833158893562,7.41708597274547,7.16587310793184,7.18559223417648,7.22095159305696,7.35975622115815,7.21290380330761,7.18497055084297,7.49340288637968,6.9293182954256,7.20866408933055,7.257570386307,7.28022919421246,7.3112444959341,7.42598376253604,7.12808865532471,7.20926153091918,7.61344661329157,7.29056426678199,7.22277059229393,6.79193660670326,7.23220219567852,7.21788721856667,7.0588420719728,7.37211928599572,7.23110350591247,7.36207147921725,7.42296086436841,7.5425476195927,7.53354215177573,7.31892125976575,7.44765719068515,7.3348891909765,7.48451925301059,7.73156479354841,6.96676540060181,6.99320466275019,8.08450285309144,7.44319119877147,7.7190879448159,7.3859783408044,7.10553295990201,7.58107011558081,7.50000170267046,7.27119487661159,7.20120171366693,7.47184296218813,7.49904257326524,7.19101768486112,7.38337384831706,7.42807325909783,7.29907468715564,7.61052239777683,7.05491521867706,6.94020698239184,7.05585443064973,7.31908028632624,6.92617216758758,7.4962596745027,7.17006002582142,7.25383896344992,7.18335927768826,7.26833391037427,7.57541688524242,7.34341788935679,7.65967648035775,7.01442907188104,7.05948849462871,7.16023678761091,7.3334480793944,7.25420049705153,7.17533410204063,7.46543076150866,7.3833152386245,7.53824845629289,7.67157546613538,6.87508421450436,7.2437560397847,7.76389609305918,7.11403844738847,7.432531704563,7.16591540969652,7.24382246535746,7.50541119367828,7.51854048312042,7.28248116437235,7.1038845659332,7.15671102874656,7.50949813267908,7.08181411942985,7.50445598231289,7.51442293620159,7.29603749886381,7.32716345097898,7.12264899033256,7.57609631992591
"umc2081",3.58935353429331,3.63911190913984,2.37560576896834,3.58614505500037,5.60659287343634,4.49606833512127,6.47343006442475,2.49027053860999,4.78654481423956,4.87185439925724,4.88690945126592,5.18744856090217,7.43164417155219,4.36074033565035,5.59818174492852,3.82856856675767,3.9991356610376,2.29546162601554,3.13460057264001,4.20941563397105,4.33449871902269,7.37904051922749,4.63690767245151,2.59838387267195,3.0329422989812,6.09684692190575,8.42456879970132,3.67310863549528,3.48282981092456,6.46428735787475,2.11693108446428,2.64725372538021,6.26361960585308,6.0943410319166,4.40142168397239,6.03557025326154,2.38821322777392,1.41843236029536,4.63157929276434,4.36888314685933,3.25275956495722,1.66906745263907,7.08479212600065,7.41540057022723,4.05485762793808,2.97651074935618,4.49082936242098,4.095090459208,2.81524245929,3.71526982900832,4.59004382780159,4.79717701655466,3.33537691439392,2.98155409864552,5.16446584540279,2.06513471288724,4.53331007515573,5.07606586520023,1.94101692343213,6.70690532410123,4.08679847159885,4.82699883562992,3.73075525653132,5.0398233719007,1.81438144978739,4.42772416796447,1.55348958618555,2.72365603027521,2.00472523113245,4.19048593399509,5.67195545632251,5.657016577435,4.17773280286872,3.1776993908112,5.02111632562566,3.64657339266961,5.5422771739681,5.82817391998105,2.32493319437742,2.07087075312194,2.71304571426333,2.13303381504579,3.54052985491251,8.07910748514541,5.95278259852694,3.31058898756947,2.53528910063108,4.66177783550052,2.59819169735277,2.07130065703734,3.67809583086415,5.51683800217216,3.21703014565628,1.12524552501139,3.76174724274716,4.75521331184063,2.99908635736659,3.4353162621444,1.3340695933162,3.70865377677279
"bnlg1444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"umc1822",1.75706154730779,1.80885673848212,4.18570496685447,1.09319292893389,0.185130953639543,0.814519848223938,1.33701652318706,1.21258378859039,1.30075636261739,0.846804204807995,0.973825493269374,0.463986532654758,1.14331212860293,0.146338471985075,0.946325106660993,1.25445300707719,1.77270300676156,0.559417899853088,0.785236766990408,0.531151802729084,2.15915902790232,1.65984573702627,0.52052164416051,2.98110900791681,1.9102457473544,1.79928032462499,1.1999983586071,0.749057476632061,1.93514382769303,1.11071917438386,0.997082887360762,1.5995345920133,0.666445582211907,0.479200303096889,3.6440690132423,1.96615069712789,4.08750789231027,0.336355065160376,0.873141884891481,0.527172473274561,0.561086497596591,2.4278906277666,1.28882830260903,1.32799248924323,1.80689023584654,1.79141941044924,0.865104892763441,2.41151751511643,0.767903196252973,1.92475220833808,2.23933905989207,1.8067782155872,0.171852293239965,1.04411394234245,2.47702534587484,0.382712696986118,1.24076688125228,1.40339430989303,1.02169665627912,1.25277650615561,0.183511930316797,1.63299507945277,1.21694171772282,2.27390107833571,1.1002038404792,2.29259185745286,2.59136712966176,1.50267397840656,1.36080671023262,1.36188666862455,2.0508779707161,2.26447960800976,1.59326080633247,2.11217965675684,1.45395326948443,1.68133301085476,2.33752199756645,0.543467548148101,2.60860808947251,0.743939787407612,2.34750999724071,1.82258844336428,6.06116740368407,1.88148401228511,3.45962915646692,2.05596908732093,2.26767287856751,4.64221371698653,1.05110645023461,0.92515418301582,0.797080383244008,2.07066974152099,1.89175220988164,2.12117363993008,0.867703517974803,0.908108653940587,2.86424819536165,0.86401163693256,1.44851565217834,4.98933696870643
"phi059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"umc1656",2.62733171606595,5.07731862851335,1.89414785073967,7.32102877346438,3.65463610328845,2.15464300169214,2.54110121153872,4.05901081364408,4.37512169521744,3.5193413211245,2.77401257940664,4.06019599092559,0.547404244190147,0.630262140721186,1.18778334678046,2.90190173326818,3.88630143542457,4.27889815544978,4.29031934085054,1.32345695817264,3.93187921727895,1.54197678214842,3.06072886248808,3.39640967586234,3.56288556628101,1.66973815593713,3.29855763742654,2.01090936335447,4.38308154485907,3.10892152385628,3.68744458262125,3.07848150495073,1.9631342185321,1.42786461149711,3.66132593088139,2.23135172403408,4.74286624699573,3.89588836140746,4.14077499317256,2.03873058202328,1.66636352106866,7.2182296628875,2.12234133950028,1.57014707811112,2.39704252554412,3.7484177322587,3.98233701373925,4.92087773522758,3.42215192445053,5.05313306396727,2.57213900735144,2.68595447321673,4.34393641150052,2.40096006555842,4.50583937286297,4.77443913828233,2.20033083753924,2.1127772459887,4.58165740831839,3.20223296293847,3.53653906688078,3.28624800270717,4.3888369670106,3.62105331832953,3.19327896242436,5.82751582397918,4.50807892826055,3.2743064605454,2.70461463101185,2.90384035842271,3.43455722732438,3.94816598260257,3.61161126913015,5.18248258740027,2.24451453247485,2.49905601046873,5.6922703975298,1.90139253846934,3.21822874222153,4.15989862804696,4.19588681920408,1.96620758042201,1.3927545832758,1.95296706938916,2.43698705033074,2.3735184180108,5.16137777425666,2.31555147814254,3.80993579603052,4.24490471120379,2.61334792900414,4.03443578779445,1.93667717067348,4.54829778224166,3.14819987348193,4.7759917994361,3.41622175340132,3.93306859027609,4.21449269805294,2.96949225729651
"umc1366",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lim424",0.445836222494677,0.522703043983427,0.581841821120861,0.399037779521905,0.486121814672629,1.56541037151544,1.05287953166055,0.649488844466021,0.59738806851459,0.186938953000833,1.07902934202087,0.136472986234708,0.43051062450877,0.625216123849327,1.76171002541764,0.603301308583639,0.338714322734063,0.228260702183206,0.678180020345621,4.26735437349151,0.511220530589469,0.573780290645402,2.58176717071075,0.627845287483581,1.56177548150623,0.135753273916976,0.396127997428948,0.634744180632424,0.676748816590873,0.66265765378489,0.678965732042286,0.166817825951341,1.9055539015028,0.734606875110558,0.429933806777683,0.455055158953087,0.460815216802871,0.640146988447498,1.27775922029531,0.519075437745357,1.55291971923543,0.111394834735961,0.83809664725112,0.94665394569239,0.274540177375911,0.50394340012366,0.886002458491078,0.578618590399344,0.919335626657073,1.03635404401371,0.71887377761351,0.578365680700131,0.954239108624733,1.06227085039615,0.145925706425487,0.467518265796059,1.10656492848591,0.701941728170254,0.568384276203233,0.403612907820389,0.10304759296281,0.754019365608087,1.68291199772983,0.276507246086226,0.525068671418637,1.4251806851737,0.383969356700391,1.08544730101954,0.813094604428954,1.04083785065092,0.295492255462761,0.407660923487128,1.04857802550674,0.932500621946645,0.214834877574958,0.1122683272161,1.40771771844254,0.223047982804587,0.605976628610904,0.338253916875772,0.175796846858475,0.372159985206338,0.977498390921937,0.258139605812232,0.758707381233648,0.991683123794587,1.05052199115227,0.714509926836456,1.45332495434081,0.0542027357376469,0.656055050399516,0.194315464644944,0.141928107602041,0.697057365275327,0.143730558674235,0.351759235956195,0.0137350523864939,0.647262547976823,0.132114232222364,0.390704305101451
"rz574b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mmp3",1.74917270887573,1.19512851602747,1.49061243176857,1.0795103717212,1.28743610663719,0.425982766509378,0.846655783033896,0.9259445177629,0.884165595143713,0.485716049975053,0.945449670181347,1.85142068001892,2.12410838192221,2.57432017396604,1.94384401456426,1.02599242680748,1.12367998009478,0.21271632423651,1.66801366578545,2.77298152670204,2.99366712438757,0.364085593303685,2.54016312783443,1.10903620277526,0.855244734264204,0.775821574221823,1.29144027555208,4.64242026627693,0.408217083850502,2.39701581938823,1.014410866172,1.8373401638047,1.70640406332495,3.718388481901,1.05514099306163,1.2615867424829,1.48579717475002,0.637755655537092,1.3141133781786,1.73065552037752,0.707645689484707,0.450320217234264,4.15406681490924,3.46289028537211,2.66984648303321,1.00329925922784,1.22933266301374,1.03162739310449,0.844782271473775,0.559847522686937,0.880090079802017,0.595358598133828,1.18344508151228,1.03648833170678,0.459291299253607,0.593320724142586,1.18204701924122,1.06430335613697,0.461596673426413,0.627303051674971,0.676907748962378,2.28720047679286,1.32049290604658,1.26009666081148,0.697988875187093,0.586853966125659,0.558947701823001,1.27163367676638,0.474347925392863,0.350089028856985,2.358440391187,1.63852052040875,0.943699497731984,0.696381391589796,1.42921741414693,1.34199204044239,1.77353289553139,1.06421294830136,1.04963126437428,0.222404004067812,0.486472451653583,0.311478176326773,1.7061599029675,2.04059404046598,1.47771921038395,1.34480065603879,2.06230890672396,1.53758983024994,0.131686294610631,0.402866858007599,1.26128057801708,0.505676868066416,0.363196678874658,0.169380553843894,0.669788213566392,0.288579106611962,2.33926908218893,2.25851710755893,0.425699030959947,0.49977999305753
