MO001,MO003,MO005,MO007,MO008,MO010,MO011,MO012,MO013,MO014,MO015,MO016,MO017,MO021,MO022,MO023,MO024,MO025,MO026,MO027,MO028,MO029,MO030,MO031,MO032,MO033,MO034,MO035,MO039,MO040,MO042,MO043,MO044,MO045,MO046,MO047,MO048,MO051,MO052,MO054,MO055,MO056,MO057,MO058,MO059,MO060,MO061,MO066,MO067,MO071,MO074,MO075,MO076,MO077,MO079,MO080,MO081,MO083,MO085,MO086,MO088,MO090,MO091,MO092,MO093,MO096,MO097,MO098,MO099,MO101,MO102,MO105,MO106,MO109,MO113,MO114,MO115,MO116,MO118,MO120,MO121,MO123,MO124,MO125,MO126,MO127,MO129,MO130,MO131,MO132,MO133,MO138,MO142,MO143,MO145,MO147,MO150,MO151,MO152,MO154,MO156,MO157,MO159,MO160,MO162,MO163,MO165,MO167,MO168,MO169,MO171,MO172,MO174,MO176,MO177,MO178,MO180,MO181,MO185,MO187,MO188,MO189,MO191,MO192,MO194,MO195,MO196,MO197,MO198,MO199,MO200,MO201,MO205,MO206,MO208,MO209,MO210,MO213,MO214,MO215,MO216,MO218,MO219,MO220,MO222,MO223,MO225,MO228,MO229,MO230,MO232,MO233,MO236,MO237,MO238,MO240,MO241,MO244,MO248,MO256,MO258,MO262,MO263,MO264,MO265,MO266,MO267,MO269,MO270,MO271,MO272,MO274,MO275,MO276,MO277,MO279,MO280,MO281,MO282,MO284,MO286,MO287,MO288,MO289,MO292,MO295,MO296,MO297,MO298,MO300,MO302,MO303,MO304,MO305,MO307,MO308,MO309,MO310,MO311,MO313,MO314,MO315,MO317,MO318,MO321,MO322,MO323,MO325,MO326,MO327,MO328,MO331,MO334,MO335,MO337,MO338,MO340,MO341,MO342,MO344,MO345,MO346,MO351,MO352,MO353,MO354,MO355,MO357,MO358,MO360,MO362,MO364,MO365,MO368,MO369,MO372,MO378,MO379,MO380,MO381,MO382,MO383,MO384
0.099964628,1.471264037,1.153528634,1.952787546,0.733387752,0.047875087,1.506344961,2.169365281,0.700982044,1.385713682,2.399929659,1.939176728,1.28222731,1.9845586,2.16923809,2.411434056,1.101474978,0.798817445,1.734084602,0.981719256,1.811172729,1.553193573,1.612505687,1.146793941,1.303577602,0.795169123,0.776241009,1.803257111,0.753313482,0.648827531,1.352883459,0.607116915,2.407042222,1.364093012,1.831506037,0.696946531,1.851456821,1.942853221,0.70602434,0.592707341,0.927124259,1.348410046,1.386441712,0.97944409,1.911876835,1.922634137,1.953944265,0.773788005,1.847734327,0.798996799,1.867161614,1.88508167,0.409608566,3.686685452,2.184802645,0.689230579,0.819246467,1.249811932,0.967878391,1.445828549,0.537504858,1.453142123,1.925782849,2.37157497,0.304855807,1.301489954,1.751277419,2.39280045,0.785619591,1.943535778,1.100711889,1.927843419,0.955131843,1.340132263,0.54720194,2.56825976,2.600647079,2.041442053,0.173569991,1.088511051,0.124149303,1.634435505,0.997010306,3.352632246,2.255481287,1.070036394,1.726055393,0.999335995,0.416660499,1.324436284,1.313347552,0.540810782,0.811107893,1.14677537,1.132253674,2.403649585,2.287993856,1.595966968,1.540155214,2.456663927,2.618826394,0.645978516,1.1864543,2.285280897,1.83272559,1.061451481,1.63510435,2.631579277,1.872001667,0.617536254,2.099022589,1.713655403,1.506940825,1.890992801,0.851126362,1.65669747,1.712103385,0.948818376,1.524719679,1.424352864,1.642534688,1.612184264,2.975440695,-0.068280506,2.99885852,1.0723308,2.634357912,2.337222847,1.715402795,1.789140254,1.516517485,0.389530602,1.470821932,1.844744691,0.269435405,1.752593624,2.591293887,2.813459548,1.3064898,0.983520897,2.200237542,0.174541666,2.441139923,0.588505155,1.655803253,1.339022643,2.020093771,1.531379203,2.27374727,2.841032125,1.628715865,0.589411907,1.922855563,0.038245056,1.640274992,1.063303498,1.265882959,0.45352661,0.943535599,1.964436009,1.393811448,2.781038734,0.775420296,2.141428107,0.624167499,0.734089934,2.673731999,1.504336632,0.525180246,1.703082023,1.315667159,1.194343235,-0.014416988,1.919032745,0.5272684,0.796535397,1.700825315,1.65284225,0.470852522,1.282066331,2.913516218,1.931945682,2.920688819,1.117453655,1.833634939,2.786569492,2.554517395,2.621043078,1.610110642,1.649580369,1.041574499,0.136287686,1.844616181,1.23501396,0.672306672,0.706286165,1.221540755,0.860208231,0.91852377,2.769545827,1.90637934,2.368755139,1.331983447,0.884025537,0.835163185,0.813855295,1.614898517,1.463328233,1.058567002,0.485737,2.21889083,0.399350375,1.297793264,0.85507747,2.501815676,2.066001551,0.38646362,1.209934402,0.025477145,1.383104524,0.6476702,0.532196705,2.870969558,0.579890102,0.779836129,1.496962751,0.668227453,2.325694925,0.377435283,1.43236432,0.786981974,0.905229789,1.256041655,1.568543463,0.869751761,1.226226025,2.669026869,2.580920293,1.793290836,1.225355506,2.153493693,3.067059427,2.037620374
0.049934795,1.589183298,1.146256044,2.094955658,0.718248362,0.218238626,1.565640296,2.050569886,0.654674482,1.298478063,2.450232456,1.995433036,1.242377881,1.971425429,2.087375889,2.426875186,1.170282435,0.783365503,1.668580598,0.966412129,1.831056312,1.523951113,1.675524492,1.146088284,1.196652993,0.803450023,0.706195071,1.882481863,0.732722978,0.607983163,1.372166525,0.55402936,2.498884678,1.456622259,1.804014931,0.742129987,1.751470329,2.009230251,0.641725446,0.653282997,0.996835527,1.474740915,1.303760883,1.002145543,1.962093127,1.975601015,2.039481231,0.796482704,1.773188716,0.778635641,1.823267055,1.987474761,0.329946135,3.6770676,2.142293329,0.776985744,0.881946429,1.066370148,1.026397245,1.296806831,0.516709782,1.44576521,1.953189422,2.270997995,0.413613293,1.295980332,1.867081811,2.450859979,0.654822692,1.955589169,1.069364982,1.948456059,0.730599179,1.206332502,0.556921966,2.500499689,2.748421935,2.091922521,0.21723001,1.207950453,-0.08707283,1.709999502,1.026406382,3.31778533,2.269631243,1.024063455,1.602467676,1.066132238,0.52606405,1.355606894,1.236011382,0.629188013,0.82129094,1.169680297,1.104420886,2.333716119,2.433044095,1.541329983,1.477716245,2.391587236,2.630689536,0.839681035,1.259254203,2.435651004,1.785152018,1.13916015,1.779933192,2.673526363,1.72086694,0.595067125,2.231677883,1.629359321,1.508745491,1.885914071,0.838246534,1.641714323,1.771393337,0.97892628,1.471428942,1.551688218,1.587231825,1.437414343,2.900978717,-0.024780671,2.972939085,1.019651885,2.720748079,2.306353877,1.728570877,1.710159294,1.673783188,0.440238461,1.46702467,1.950500752,0.246364516,1.821187818,2.526714371,2.794330039,1.290388314,1.008933869,2.117858218,-0.075869679,2.356352657,0.678061293,1.606172674,1.418556247,2.049936059,1.495551849,2.341871746,2.881996532,1.71034288,0.655492361,1.875270656,0.028014253,1.673625479,1.038449206,1.263118973,0.550635929,0.981811067,1.852894184,1.384211267,2.84261936,0.860014632,2.22511029,0.607579013,0.635837115,2.610310249,1.46139058,0.55644304,1.756963816,1.251287905,1.28636215,-0.100848618,1.962644456,0.475989938,0.755140409,1.713372862,1.619650253,0.492271378,1.316234477,3.022759903,2.026775278,2.94324619,1.001744692,1.831197204,2.760245974,2.7015277,2.434227253,1.659455791,1.578140839,1.033090311,0.095026238,1.95938171,1.092754273,0.642199033,0.765582421,1.024088275,0.93598878,0.812012095,2.813159663,1.836048163,2.275143756,1.234907283,0.800194406,0.989444871,0.935144214,1.621885101,1.486659937,1.031316834,0.560878573,2.168958472,0.491554313,1.427610133,0.825890096,2.388529747,2.180375888,0.334961931,1.262161849,0.102462766,1.446822433,0.68833851,0.584049091,2.827068786,0.693406359,0.756335439,1.45814454,0.748353565,2.299110309,0.538848821,1.421541992,0.750972762,0.877869267,1.267856272,1.567614404,0.983542839,1.209527158,2.706377156,2.494918643,1.920455011,1.163123201,2.057509911,3.013201847,2.100025394
0.16791394,1.397426377,1.233472746,2.049866814,0.668858574,0.095755968,1.482556399,2.227268462,0.708320557,1.356337182,2.39834427,2.072368536,1.260206575,2.066537452,2.134264669,2.421373407,1.191726135,0.834475803,1.596757366,1.000251666,1.765586734,1.497158968,1.633369637,1.042657929,1.242100142,0.81423149,0.885936738,1.9114205,0.719733232,0.696834891,1.494261742,0.630309886,2.337451193,1.477823533,1.975080192,0.815214126,1.79885875,2.001884308,0.71162291,0.545023642,0.958598198,1.461034153,1.400913477,0.941237684,1.841567928,1.937076966,2.028520286,0.828006356,1.728322334,0.862484664,1.828938088,1.901604639,0.436897083,3.677514556,2.036554547,0.611665222,0.904253237,0.998435147,0.955251137,1.429127473,0.637468468,1.468377441,1.94794089,2.394633709,0.350992995,1.25477015,1.767397858,2.40767637,0.795912403,1.920387169,1.13792507,1.894796784,0.798871641,1.269910029,0.514001958,2.402521405,2.613746235,2.096318465,0.224640656,1.185432223,0.139615417,1.68603612,1.06903206,3.393871439,2.305371233,1.102044385,1.620316616,1.060064052,0.531364507,1.401206421,1.241534709,0.668659692,0.805141899,1.129867491,1.129064433,2.35968426,2.312144438,1.550924454,1.468408362,2.412229883,2.578498064,0.76587544,1.341919142,2.385754497,1.698922424,1.10060919,1.807563625,2.761969019,1.842208171,0.625103869,2.129344213,1.584384859,1.398953668,1.950454372,0.799942846,1.5386768,1.798736678,0.970521515,1.366378457,1.358364189,1.592263295,1.573309492,2.966312882,0.055594938,2.955690285,1.067265752,2.696403397,2.346462734,1.774870965,1.655075815,1.565468371,0.459659952,1.452585923,1.859821347,0.378557646,1.758160333,2.516706256,2.807313066,1.289783073,1.014383758,2.058710217,0.189859234,2.363234892,0.630850753,1.575832975,1.333823136,2.120281039,1.418844207,2.279969345,2.723670307,1.720043372,0.700014461,1.867709098,-0.033529554,1.688339892,1.071933564,1.295740192,0.53883266,1.021953336,1.854817044,1.441990601,2.742325181,0.834283825,2.258845559,0.614423241,0.788125423,2.670139789,1.375912902,0.607378935,1.682376524,1.263451314,1.226272892,-0.128539565,1.921866078,0.358952426,0.695340406,1.914799948,1.618639037,0.498891214,1.299846704,2.870884684,1.952912683,2.997325361,1.059739945,1.887489862,2.744084713,2.630231025,2.522213458,1.633079419,1.609476061,1.069282154,0.238111545,1.955667709,1.202535093,0.704844113,0.820830975,1.011390876,0.865397355,0.832542291,2.730443325,1.843468413,2.268340557,1.332131314,0.751479269,0.883804504,0.882808806,1.727641891,1.424079554,1.11868549,0.57037223,2.012321418,0.427075952,1.28437566,0.932737709,2.522591217,2.109757816,0.274550915,1.21453423,-0.0995297,1.425250573,0.596024242,0.568416571,2.855179319,0.681516357,0.811090513,1.488205753,0.675740961,2.482246305,0.478747881,1.42984618,0.9079258,1.011467471,1.3138352,1.539699469,0.888488948,1.379210012,2.698252857,2.502425656,1.90855642,1.229959865,2.089819967,3.075472059,2.06319338
0.10794802,1.430402645,1.289620341,2.062388522,0.821186244,0.113988471,1.464993988,2.241093073,0.797033488,1.31145293,2.452912304,1.947986226,1.242324493,2.121788423,2.202840341,2.396797653,1.103624279,0.656104153,1.628332054,1.089586206,1.745422148,1.659410876,1.56267078,1.016971466,1.200438241,0.908676747,0.771102309,1.832481533,0.809607732,0.641801777,1.467778141,0.566218494,2.315650719,1.525495991,1.898348037,0.771306244,1.848410258,1.934712849,0.719085721,0.648501144,0.974981427,1.469802092,1.34211064,0.960060264,1.970538508,1.982499665,2.054598683,0.894164168,1.762567728,0.851627032,1.818097423,1.959755968,0.27686321,3.66549115,2.115363045,0.62274239,0.823647768,1.088264457,0.872666416,1.344826408,0.640077227,1.497942176,1.933426428,2.260383232,0.283173391,1.27221167,1.67915619,2.49682833,0.745765649,1.984042143,1.057077949,2.0310914,0.85768893,1.247372171,0.757079173,2.515130724,2.631282046,2.177997361,0.118938554,1.142736758,0.051957272,1.704117071,1.043182654,3.342899111,2.296205448,1.050696103,1.720243478,1.038483863,0.520860596,1.244149244,1.295174021,0.624115076,0.804664787,1.229532577,1.109902644,2.37082291,2.327067208,1.644168818,1.381680761,2.275957685,2.653964882,0.735786848,1.319150798,2.250305138,1.751066663,0.960328721,1.773833477,2.710856474,1.815528577,0.602614432,2.174328793,1.589446257,1.508366092,1.854634799,0.801631765,1.651298416,1.646110657,0.925051299,1.521294494,1.361598325,1.611230604,1.548699377,2.924401144,0.020169735,3.01281512,1.008685589,2.616459487,2.223942993,1.864761886,1.599077654,1.659350506,0.295045763,1.494453709,1.965465432,0.363034502,1.809437996,2.587361476,2.80151964,1.366798288,1.093260279,2.152788067,0.060454856,2.436328677,0.581479795,1.570599199,1.399850472,2.033368663,1.596084094,2.286467673,2.840363082,1.593611894,0.696553102,1.731138725,-0.034777324,1.800045028,1.057371114,1.369352957,0.561963364,0.8840379,1.955687722,1.322302288,2.893543163,0.797761019,2.228158566,0.667604417,0.779299884,2.710362945,1.420081847,0.552850262,1.733623698,1.270107175,1.168980664,0.002201257,1.942816,0.433858822,0.863804041,1.71909437,1.679910509,0.494160544,1.455797809,2.93044432,2.014017042,2.91778627,1.001456593,1.851405109,2.85351518,2.677614352,2.57110014,1.771587115,1.708497167,1.047459127,0.090900177,1.929219818,1.161901003,0.687228065,0.724658993,1.14256865,0.784895761,0.828982693,2.741643165,2.032686978,2.3394435,1.342260156,0.843792401,0.965767563,0.897131625,1.67734853,1.56927347,1.130186863,0.562187444,2.22176724,0.462305586,1.345427346,0.745460182,2.351286342,2.124530995,0.38017666,1.248393247,0.055997929,1.300420797,0.59252125,0.58341438,2.829161601,0.752370152,0.847328254,1.395324681,0.740798298,2.29022682,0.540024622,1.394795861,0.74691786,0.928619234,1.310251724,1.60057674,0.970249687,1.389836005,2.779861848,2.550834541,1.907128378,1.302940157,2.122344496,3.022793142,1.976849626
0.099882279,1.586786021,1.206940986,2.061484166,0.680441333,0.143981571,1.488068323,2.156697349,0.598313123,1.267486024,2.375898523,1.977197453,1.309379438,1.981432482,2.2325109,2.345641916,1.108260752,0.82528614,1.644250501,0.960253801,1.879854518,1.517810456,1.487229081,1.108042563,1.31278784,0.912802255,0.893788052,1.828698018,0.698513249,0.621419889,1.403530001,0.514891665,2.333328739,1.434613301,1.92871971,0.804958636,1.740752077,2.018183424,0.702218277,0.645311913,1.027426789,1.541715636,1.430160421,0.933854615,1.994649326,2.005695679,2.080734491,0.798236123,1.755276517,0.770068938,1.899928047,1.921882656,0.333614949,3.689514603,2.181804036,0.65294216,0.704783757,1.021855499,0.886537442,1.382707178,0.651727117,1.407364919,2.011409323,2.319432124,0.31766568,1.246599123,1.785850788,2.493708679,0.692348557,1.965263834,1.176850096,2.103142754,0.796767987,1.347016697,0.587321918,2.60096525,2.711957183,2.100278876,0.249347965,1.164957064,0.078682886,1.739737242,1.014002476,3.32699156,2.212558175,1.100274947,1.5826242,0.968789816,0.427321674,1.325527993,1.212079792,0.574965041,0.766257349,1.242731782,1.112301581,2.308125614,2.332268309,1.565415261,1.502988983,2.334411263,2.636810291,0.806657694,1.291216378,2.17287036,1.863761528,0.98871899,1.790145273,2.775890388,1.88400825,0.619544147,2.186053885,1.631138493,1.428806681,1.888266092,0.818793186,1.524420908,1.733495167,0.93231939,1.533663836,1.330755729,1.615303349,1.504762109,2.879203329,0.016018083,2.990562881,1.142922527,2.699716207,2.453761745,1.743351564,1.64427912,1.609290039,0.379010268,1.477853528,1.887870679,0.327378193,1.683828271,2.590813438,2.78768395,1.277238099,1.015899111,2.046829344,0.023991845,2.410041805,0.599716823,1.614837289,1.371332358,2.023812338,1.496468111,2.367037392,2.958943771,1.744429151,0.616231904,1.904607655,-0.067623499,1.713997283,1.04173568,1.431844701,0.426182877,0.968601016,1.960075044,1.400923063,2.826205911,0.848041366,2.186161424,0.643503606,0.631966219,2.716715032,1.406871589,0.606433186,1.772616352,1.327068669,1.212581297,-0.031460396,1.85482119,0.556503628,0.795787972,1.782577682,1.653969603,0.399934763,1.226173174,2.778724234,2.06330601,2.865183704,0.984236696,1.842026164,2.846247041,2.676016925,2.547951905,1.652881095,1.604042092,1.021996033,0.27037455,1.935578314,1.165178902,0.665119337,0.83805702,1.080728344,0.912906981,0.939460303,2.783760747,1.883137672,2.354993116,1.302108386,0.685080486,0.721113443,0.915242507,1.611314951,1.556548511,1.124214247,0.469767914,2.02577605,0.525931933,1.3731449,0.814662119,2.492916977,2.102638613,0.299916129,1.216891341,-0.057332242,1.395877804,0.552856781,0.667145633,2.812346498,0.668278881,0.883122979,1.400942348,0.711789408,2.259437956,0.487064384,1.402761452,0.726955365,0.931127071,1.383461011,1.53742015,0.937942108,1.347883825,2.782796994,2.526147864,1.85696816,1.191996215,2.114451891,2.999086301,2.108940665
0.118232541,1.519307171,1.22309047,2.026044181,0.741699046,0.151612668,1.534992176,2.061602706,0.778040357,1.237438229,2.476644304,2.095981879,1.321986683,1.965327619,2.162967155,2.279710164,1.121331662,0.758491358,1.614201197,1.001102607,1.853931926,1.572244696,1.58658695,0.876512621,1.359941059,0.77900369,0.901534676,1.828225868,0.755350827,0.594391888,1.407307206,0.593204578,2.313362206,1.399320999,1.845592423,0.780445381,1.779968449,1.949191321,0.690120551,0.63674649,0.995688264,1.449025106,1.262849773,0.862399905,1.986959257,1.832253202,2.057424793,0.801705668,1.802286354,0.784545589,1.885206661,1.951631448,0.355877437,3.603859303,2.155838229,0.751198489,0.879736074,1.061271304,0.857549434,1.401312576,0.532324344,1.473808015,2.051749851,2.363080008,0.327483075,1.298379306,1.809688929,2.396669437,0.786473283,2.007203678,1.090107289,2.048233254,0.82213517,1.318007649,0.697962684,2.589707688,2.674863036,2.028918347,0.237638698,1.143961197,0.088339676,1.741507084,1.056878701,3.412723578,2.176002799,1.047350828,1.639197087,0.952979733,0.462380037,1.258304501,1.245385748,0.629272615,0.834091628,1.079959393,1.048921115,2.401626947,2.312831848,1.531733985,1.31305213,2.415034329,2.59344258,0.752869029,1.322313937,2.362404152,1.703509504,1.113257311,1.861339447,2.759145632,1.911613962,0.582708521,2.273483423,1.603765929,1.45253395,1.757520855,0.797510254,1.674624521,1.803426595,0.892856728,1.495320041,1.471487467,1.617369673,1.510922844,2.800594012,0.163939836,3.076585126,1.014553806,2.693361954,2.365693477,1.762657952,1.662950482,1.714161258,0.357568034,1.391797525,1.866890661,0.376542291,1.731771194,2.54188919,2.739786208,1.365840118,1.097760657,2.129559419,0.137389768,2.345550292,0.662337185,1.634898563,1.394236302,2.101143386,1.535092706,2.231065708,2.848756987,1.734280563,0.520000591,1.885010415,-0.032280684,1.642181468,1.186907584,1.380127256,0.536347389,0.890253505,2.003727322,1.482407185,2.882462166,0.877115628,2.303076993,0.602807086,0.738918214,2.671149297,1.441250991,0.634111872,1.801177507,1.24889319,1.329695336,-0.016589258,1.901189885,0.576208761,0.730550864,1.700617611,1.557029086,0.566195724,1.314829151,2.989831054,2.125579386,2.91681993,1.003182868,1.903193163,2.813610011,2.59878891,2.560082591,1.628638255,1.557581793,0.964075209,0.034526794,1.949547357,1.225341079,0.722747004,0.943720807,1.146075539,0.962672172,0.992757315,2.679110419,1.807664003,2.226787621,1.421111954,0.817656025,0.827508192,0.879739797,1.543993716,1.476877259,1.1079344,0.556687695,2.160799677,0.460100078,1.359227404,0.833125155,2.544269556,2.193150027,0.331372913,1.206340554,-0.058329509,1.458766923,0.437868662,0.649137073,2.858701306,0.635596024,0.766692897,1.457745371,0.709628339,2.228424299,0.546818864,1.380246752,0.650483245,0.915900982,1.370429106,1.535767233,0.945859661,1.202209367,2.853744533,2.563874478,1.935001446,1.134577572,2.132008769,3.046122357,2.061275878
0.169920594,1.41297987,1.144073616,2.028991129,0.769899158,0.146224089,1.447489796,2.161727363,0.752754943,1.350402106,2.443686946,2.028559264,1.223965497,2.015833789,2.152531695,2.476890739,1.15801755,0.774913934,1.624662351,0.946402316,1.766765272,1.537648135,1.543172916,1.008289018,1.31004841,0.870062301,0.768825408,1.854215402,0.679979002,0.543262925,1.523923849,0.611948392,2.379424599,1.403410151,1.88045719,0.847568697,1.741314316,1.87693616,0.851492094,0.672899522,0.990525272,1.453926997,1.434093069,0.937127415,1.892408855,1.930049508,2.088702283,0.933518323,1.759755158,0.868043489,1.91482425,1.868850516,0.30556137,3.699817748,2.156731848,0.544327853,0.730438826,0.949899819,0.914225665,1.426171977,0.586329948,1.465702818,1.968095558,2.295589047,0.359935455,1.26766941,1.746995164,2.49042367,0.701671879,1.96563351,1.233796336,1.937818781,0.818658475,1.36393249,0.54343038,2.53433537,2.627588469,2.149740457,0.329151024,1.095276361,-0.056705218,1.894536659,0.861155783,3.276088754,2.218179871,1.015365698,1.596836575,0.980572191,0.423106414,1.349636473,1.179555306,0.604509119,0.782631745,1.188606872,1.096153071,2.51583397,2.307275647,1.589644457,1.413357194,2.442069907,2.61146787,0.755283468,1.189755706,2.206310956,1.728057373,1.066047376,1.797540948,2.664968708,1.701235579,0.594945836,2.07950473,1.641129757,1.595108713,1.839982841,0.802317751,1.692837006,1.809251043,0.931778592,1.477620711,1.413743091,1.610106178,1.61107445,2.891098628,0.037480972,2.901535668,1.081147,2.802652325,2.402275862,1.660241762,1.706614841,1.589492029,0.36008305,1.537248633,1.871776375,0.390753192,1.787746153,2.650506377,2.857373332,1.257682089,1.03096615,2.123608179,0.150259677,2.361171051,0.578050699,1.653630234,1.373458205,1.953331845,1.508874179,2.293940513,2.944114147,1.624141882,0.704365503,1.94783378,0.048181764,1.668652586,1.074901631,1.324638758,0.486991046,1.024289663,1.890309687,1.412682097,2.821238015,0.944986767,2.174384335,0.521801587,0.791523736,2.583694063,1.527284425,0.57841901,1.688933551,1.327218275,1.295941681,-0.048188219,1.854316864,0.435469154,0.787008565,1.775630498,1.54418649,0.432001164,1.181458857,2.985636869,2.046187632,3.037233599,1.01145247,1.870900262,2.765039932,2.575717363,2.532035264,1.646204916,1.651347562,1.138837009,0.061103645,1.939092771,1.223778472,0.683256063,0.837271865,0.997105731,0.917460718,0.910607616,2.800515309,1.91948788,2.467751304,1.307942601,0.778861776,0.907674857,0.889348776,1.65439356,1.462023415,1.10694194,0.51808288,2.077375487,0.396087569,1.298987199,0.88118928,2.428259567,2.206479769,0.249635803,1.328901668,0.008110833,1.394184568,0.586156834,0.721390703,2.865057013,0.809872602,0.731995148,1.532569421,0.651475669,2.24451131,0.560090177,1.396935885,0.719063354,0.911267309,1.29524905,1.571635513,0.913675186,1.264254691,2.789534932,2.588891966,1.87005324,1.183634754,2.161120678,2.945262475,2.082792755
0.082967095,1.551929109,1.214840863,2.015306235,0.731055826,0.202788655,1.526763997,2.250894767,0.709822099,1.285647851,2.356383028,1.951632537,1.323123787,1.866826243,2.191522718,2.294674155,1.215037612,0.841025566,1.694097418,0.942868507,1.848222652,1.528614766,1.49914068,1.10739059,1.23005854,0.915902071,0.804862804,1.848342313,0.717390022,0.6104832,1.393053233,0.608707612,2.422213705,1.518154761,1.933156212,0.875459775,1.877946271,1.918254652,0.694010494,0.629519196,0.988813236,1.326702901,1.219520633,0.967227023,1.879609108,2.008651346,2.135046798,0.858785637,1.763103945,0.909282019,1.986923334,1.880165066,0.301941329,3.545899002,2.221520668,0.610800419,0.803008522,1.040523464,0.919250217,1.401706979,0.467769233,1.402056837,2.071619143,2.285478148,0.347850605,1.257838306,1.750110764,2.353726763,0.757251322,1.876174297,1.071181729,1.974696246,0.775471385,1.328788971,0.695188084,2.598128872,2.694702799,2.102035064,0.176500253,1.116214409,0.067250241,1.737261584,1.033220931,3.29727602,2.266661391,1.09612814,1.58638122,1.085158855,0.528679501,1.253216734,1.146964463,0.556314652,0.746112168,1.156602303,1.076621695,2.385493315,2.376509961,1.692266772,1.365341612,2.364047181,2.630231568,0.754518261,1.280143734,2.209434263,1.820714633,1.044301168,1.714706499,2.709762437,1.88019126,0.588242817,2.101885946,1.647620056,1.665245552,1.709255813,0.838591138,1.49881444,1.807254229,0.913038215,1.497968783,1.410214267,1.506371686,1.650856974,2.944459533,0.001069637,2.963724981,1.073838995,2.745833858,2.302598559,1.823023189,1.657094636,1.641520504,0.439754631,1.486215585,1.846015619,0.335587652,1.907224087,2.479529229,2.717934889,1.284479355,1.008172337,1.98504815,0.101440382,2.372587588,0.57616975,1.671987186,1.271736556,2.070474719,1.597019971,2.38095771,2.878466752,1.677234561,0.595722873,1.837428897,0.096461289,1.710633837,1.100696905,1.401646237,0.568098457,0.941128847,1.87051678,1.2382019,2.844426646,0.917534462,2.2273969,0.615901742,0.63714189,2.622700277,1.460713927,0.523561753,1.748505785,1.3365936,1.188098311,-0.009722927,1.951465667,0.360736277,0.789778933,1.715575775,1.566893839,0.446233944,1.380593534,3.074914851,2.082158805,3.023720806,1.033281215,1.93950753,2.830242335,2.680570474,2.571199664,1.749405033,1.502603138,1.21549585,0.044350193,1.906556391,1.161896296,0.695753908,0.811772423,0.946482037,0.879671788,0.960832837,2.816340485,1.890106869,2.366575185,1.353312653,0.739592254,0.876875926,0.9137418,1.621656655,1.47474098,1.135964889,0.550839865,2.115322594,0.478057282,1.331376703,0.755686885,2.460272688,2.143800222,0.321076486,1.263330091,-0.064851774,1.258202159,0.634598249,0.692119531,2.835915283,0.714524892,0.833506486,1.397377081,0.709476331,2.219281032,0.438718688,1.467484043,0.809206097,1.025107497,1.31818115,1.614963677,0.90775414,1.275445484,2.6975687,2.569186044,1.929485561,1.304912826,2.168540435,3.093809816,2.095101798
